,place_name,place_id,categories,number,rating,address,lat,lng,photos
453,Mount Dora Lighthouse,ChIJVzA2T3yi54gRGOJOpgA2-YY,"['tourist_attraction', 'point_of_interest', 'establishment']",226.0,4.7,"Mt Dora, FL 32757, United States",28.7948063,-81.644009,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111707512063323398728"">latisha abramson</a>'], 'photo_reference': 'CmRZAAAAkeqB934Kyj-3ObEzswR4gap5c9RMhMlP4Gc4F3mTvchfTBZzQDDWtLpEq1D33OtMXvjL598TivXa1pp2ow59VHxesT5MZa-72jOe8ZULd3TWPZTtoasuS6rne4hLUnnUEhBRbFoUaKEhsi2JrmCsSalRGhRLbq7XAk0bcClCHS8-cF19au9DVw', 'width': 3024}]"
638,The Shops at The Butterfly Estates and Florida Native Butterfly Society Conservatory (501c3),ChIJQ1hPBAlq24gR9NPSUOnmeXA,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",224.0,4.5,"1815 Fowler St, Fort Myers, FL 33901, United States",26.642729,-81.862962,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112708902447329560823"">Joe Messina</a>'], 'photo_reference': 'CmRaAAAAPkDSpQcEk3rgSqIx3D-fChnatsc0bgx6XxD6GpwMe2zGnivkkuDDxlvXyhNixzMm0TP9TeD_qPq-xDqz2bIfwPOC7CFwE-MZoH2DAJcrSsdJYC2WRQFmDZT76iYlRj8PEhCEqSbZ_29ZY6zqqqgJql5FGhQ_qnPmVwoSRCpuQzwloAa1ip_uIw', 'width': 4032}]"
609,Prince Charming Regal Carrousel,ChIJBcNOmZiA54gRDgYiCCi748U,"['tourist_attraction', 'point_of_interest', 'establishment']",223.0,4.4,"1180 Seven Seas Drive, Orlando, FL 32836, United States",28.420159299999998,-81.5812048,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105465725321161558937"">A Google User</a>'], 'photo_reference': 'CmRaAAAArSFMx96RiYZp7cRbmlDAlycG8sk-dh0Wroa-hq-vvfjy2GQidtnXaD17I5H-x_3OgekwISl01DWjnvqjLMLxWaOHEyzBYqAUZWeW5DmlYVbX4L-Hm9vaiz8-BjfZufbLEhAMzEoWwTTdqlw-kGpH4EoDGhRE5Y2DNjFktYHehT-L4n9IaglgJg', 'width': 4096}]"
565,Enchanted Tales with Belle,ChIJZ7MGh5iA54gRhuLYyb1122g,"['tourist_attraction', 'point_of_interest', 'establishment']",222.0,4.5,"1180 Seven Seas Drive, Orlando, FL 32836, United States",28.420896399999997,-81.5809429,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103269759907332133429"">A Google User</a>'], 'photo_reference': 'CmRaAAAAqeGvX7don8ycvf-R9MiuyFZGyaegCHOmcDJFMXfV8bcKCnWPE-gpMHpSYwgguymzFGvSpZ3Bi8vF2A4oNpAK_fwdm-hfxZuZo6LfTEqOQWGW13oh2I3flb0Qm3B37AmIEhBoCyMClEwT9iL6YvNL7ynsGhSQJrTdk0InVVr99PK9QcYX0oRKFw', 'width': 4096}]"
265,Rubell Museum,ChIJLx5iM6222YgR2ubX5fvu4ts,"['art_gallery', 'tourist_attraction', 'museum', 'point_of_interest', 'establishment']",221.0,4.6,"1100 NW 23rd St, Miami, FL 33127, United States",25.798687,-80.214271,"[{'height': 5792, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117103224977715964791"">Rubell Family Collection</a>'], 'photo_reference': 'CmRaAAAA18rES2yNLFLMcBSNyXJ30TajyBd69tzxQWBzzZKsSMHnvBivwofd0GtmveDaSu8HMSqFn97y1euiJfLr9YDubFOUVmUoaA8wxSYqjrSrprliso6Jl8L4wcMB6HUFiv3qEhAy3U-a264YKCp6Em1DcqxUGhTu3U993xSSkQYtAIZu_LkVNoFX2w', 'width': 8688}]"
290,T T Wentworth Jr Museum,ChIJ8U0So63AkIgRzM3OM3J8mTQ,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",221.0,4.6,"330 S Jefferson St, Pensacola, FL 32502, United States",30.408697200000002,-87.2131222,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113492372161421293029"">Tracy Lee</a>'], 'photo_reference': 'CmRaAAAAtiKEXSUFd0qcXJf1KaiDDlo_gkzd7LlRX_59_9nArelUCqBQQNiFbaZiE9U5o3UFROocehc2eZ00lUc8bvvfb45fTED4jE63gu6qYD3cu3cx7AC8cDdcFcMb8cQX-WxjEhBkDC1F44CU6CKqrKPVnmN1GhRuMouIGYqVFQKsdfgKc93gwJBbVg', 'width': 4608}]"
122,Presidents Hall of Fame,ChIJP5UTyFeO54gRBEBIkB1u8hc,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",216.0,4.2,"123 Hwy 27N, Clermont, FL 34711, United States",28.5630674,-81.74377690000001,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101647198441286526981"">TooDanGood</a>'], 'photo_reference': 'CmRaAAAA7RrveVRu_7g3Q-2ZAnRtZqpwqnzCqKxIGyc7W1B9lm45QRvFC-cIFXxjrFAojjZYj1LbJfaaZ7i_gUxvNiClVkIh1twdBrrX1vFI-376IgBoHSexn-Ek2UIywcikIgGvEhDLf_ZS9Xfl310pE1yxF2nhGhSEGLS3k9mbFd_sxNWnQsiezTfFjQ', 'width': 4032}]"
432,Living with the Land,ChIJa95dRq5_3YgRTGFfUV9u4BM,"['tourist_attraction', 'point_of_interest', 'establishment']",207.0,4.5,"Epcot Center Dr, Orlando, FL 32836, United States",28.374292800000003,-81.5525229,"[{'height': 288, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113690692189085455394"">Living with the Land</a>'], 'photo_reference': 'CmRaAAAA4opvq0UWl5ZG2mzdZhoUU8mI5-fKmKozkE6hlA3yYeoLCx1eJIni56SbG1_-KBjsyjSVxjvR33V4OyqoXB7VsCetvNiUTpaVyMZuQ6r5NtJf7O-OvPrKOpAnO8TR3gwfEhDjDC9c1yqBF7wSktNYlyZUGhRkMvaZyoDCWvhWwHkehgD-xxmOGw', 'width': 512}]"
519,Split Oak Forest,ChIJg8JGkfqK3YgRKMLOCOE0zxU,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",207.0,4.6,"10525 Clapp Simms Duda Rd, Orlando, FL 32832, United States",28.3530564,-81.20201320000002,"[{'height': 3240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115800471438829027783"">Javier Alejandro</a>'], 'photo_reference': 'CmRaAAAAzRqxaRMA1zSqPG6SzJspVh6KridEZtIszJULVQcO21-SyP8Z2y0oAIqDNKdEjzrDjjUECahq-xd6r6Eq4ovmLBA7rxznHFq6hExS63wU_-APsJgP4pE0ANbq7oCeZ7XEEhA-1d7r7FxL66PJOcYinv7lGhSBLQCT0njHw3c9rIV8wJncYKBqDA', 'width': 4320}]"
119,Tampa Firefighters Museum,ChIJGU_Rl4rEwogRE4hEMx-V0KQ,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",205.0,4.6,"720 E Zack St, Tampa, FL 33602, United States",27.951621999999997,-82.45495000000003,"[{'height': 660, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107656863793908563115"">A Google User</a>'], 'photo_reference': 'CmRaAAAAXmBOmGlJtkoj3Z--b_pA4LUiR74F08o52_HhArvFV6kea8dUMrf4eHCzyboowfXHIZN_axwNBT18z141hA36NLE26rYHj5V3qBfymelG50euKht4Y8loJ5MW4EyIRDTcEhDT9W-X9eNV4Bp1FhQzhlA2GhTxDhRHes3oJ0iu_eBADg_L38ebdg', 'width': 990}]"
258,Robert W. Willaford Railroad Museum,ChIJWwcrr4Q23YgRkiDfCZ1jQ7Q,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",204.0,4.6,"102 N Palmer St, Plant City, FL 33563, United States",28.015638,-82.122047,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103200873538273356105"">George Robinson</a>'], 'photo_reference': 'CmRaAAAAaqcRfgDpkN-GWJ1NWqSjTChMkjf_Hb1QTP0qBUA6MM4D1E90F9MrwTqqqXl0VZViSHL2KEfog54rd2tua3FJDURfMUonHlykSk0bCCeyc8o6hR7OKfsqCGRe8MdWWBZ9EhDw_-kCTGinq_cyZk80LpVtGhTXq6wU8udEcYybUP9AtTaF_aHKlg', 'width': 3264}]"
109,Rookery Bay Environmental Learning Center,ChIJKRVJuM_k2ogR03p09P1Q3Vw,"['tourist_attraction', 'travel_agency', 'park', 'point_of_interest', 'establishment']",204.0,4.6,"300 Tower Rd, Naples, FL 34113, United States",26.049869,-81.7010146,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102603236115155995906"">Rookery Bay Environmental Learning Center</a>'], 'photo_reference': 'CmRaAAAACy-QefMmrSVOP44SJ4BbWsLqp_-2HAqWLm3J10lr0aZFHSy83fLVlq5tuayAyRe50LMlypZwz13vT8dO1tJWunkL3ghOsJKsWpFIxfJuFWZH1sEmaEEHHXPuy_EX0xSeEhBldAE06LtJpzRMdx1lvPZSGhTrmFZehAcKgF2yob7muOyIP9pOKA', 'width': 2048}]"
320,Big Cypress Gallery,ChIJHUGJyJw82ogRyrvImxuy3YY,"['art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",203.0,4.7,"52388 Tamiami Trail E, Ochopee, FL 34141, United States",25.8550124,-81.0197233,"[{'height': 360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100071972982694415131"">Big Cypress Gallery</a>'], 'photo_reference': 'CmRaAAAAF7VGtl8bFC_h1kg8a19MHBUFxxlgEqd0kwkSKaTangv_4eF9xO6iWtg028mXFSJZ_ilnEmA4-KJ7VzlpL7xPKRbOs2YXBpCXpbiSutKQi0aBHO1CSI9KqO9l6z25jzetEhAeSpxEZZtQncjiAG7oCKzoGhRAHi_OkKDdc0g2JX7xb4ICAtSIzw', 'width': 540}]"
147,Audubon House & Tropical Gardens,ChIJ-5Oh9eu20YgR1UzGuWCmQtw,"['museum', 'art_gallery', 'tourist_attraction', 'point_of_interest', 'establishment']",199.0,4.5,"205 Whitehead St, Key West, FL 33040, United States",24.5583263,-81.8060821,"[{'height': 439, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102725413021701575306"">A Google User</a>'], 'photo_reference': 'CmRaAAAABCTTetW4ncb2pLRjhIp3s41ElvTqH2kzmrFMDEmIjxaW-ppmHFEPe3wxMCtB8rKw-cpBA5NbvwMMgRu42ovUW1jexwGLXRLSrdc2jsHbhgi7hXRqpYRHNPybDLCFk3RdEhBk8xDsE43596gFXsHvp7cXGhQOHsTbaqZ0jvpJ0dXCVNWzVtIq1g', 'width': 1170}]"
193,Gonzalez-Alvarez House,ChIJFd0zH5En5IgRIjpgMRGpZl0,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",199.0,4.6,"14 St Francis St, St. Augustine, FL 32084, United States",29.88805099999999,-81.31002889999998,"[{'height': 2368, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115523328707480334409"">A Google User</a>'], 'photo_reference': 'CmRaAAAA9DtScgeQVhRxUjuE5GhF83PcVzlokqXIH65KVFJFBHpgvd_8Es4vV7Uf8r0h-sg3FP5PHX2VowC_2O9avznk68Fp8NDx3QpstanJ2ODXguDyPAecCZydvi9Hn98TzLqmEhBKHEvqFie-nym6RiJkAtmgGhSlkLJJeLxCTDESX6dOtgRozFZRAg', 'width': 4208}]"
143,Amelia Island Museum of History,ChIJn7bSnfv-5IgR3fAushxUiU4,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",194.0,4.5,"233 S 3rd St, Fernandina Beach, FL 32034, United States",30.6676799,-81.4638428,"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114354043427340519994"">K Mac</a>'], 'photo_reference': 'CmRaAAAAHHX8ankOAKRKxANgZ86E-Dnao_sb0OyuusVClowHdt7jEguTUjKtV_UM6XVyyYhQzQAMlkwW60yWS9ENIyMAksEUv3kGPB-BkdMH_WOBzoVlqMh8nE9NpqHIGNpwUxYaEhAa6ODGHU9MuFcXMRlq7pOFGhT3cY8KHsaaWGO_9ukhoApd_kzmpw', 'width': 4048}]"
434,Mack's Fish Camp - Gladesmen Airboat Tours,ChIJEY7iBYCY2YgRYxPtiKz24W0,"['campground', 'travel_agency', 'lodging', 'park', 'point_of_interest', 'establishment']",192.0,4.9,"Danell Lane & Krome ave USE THE WAZE APP & type in Mack's Fish Camp, Miami Lakes, FL 33018, United States",25.953049399999998,-80.4483488,"[{'height': 538, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108093209078648581950"">Mack&#39;s Fish Camp</a>'], 'photo_reference': 'CmRaAAAAOXNnPX3_dABV3tTxxDCUrEOGTsP_aD2yxzs_3RaXStVDnDZcBXWXg4F03RTOyZP8kGkj0th9MhbSHWlvfYoIH9CfwvBt13bMIEbVgBIeF4M0mSlx6c1HP-iO1k6ynqdpEhBJ_BVXBQ6rTSPIIu4m_2aFGhQ3VGjDKtFm8IQsG1gbxRN2mX4Eeg', 'width': 960}]"
291,Air Force Space and Missile Museum,ChIJocNlXyGk4IgRYByJlnLOLIk,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",182.0,4.7,"191 Museum Cir, Cape Canaveral, FL, United States",28.4444457,-80.5718894,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117974701468264975321"">Igor Trisic</a>'], 'photo_reference': 'CmRaAAAAIz8vNXsAOfxubPihXtdPTfDwMAUsUromoQ1IbEBzPpE3XI_TvhGn5GQRvkgAqAOqtAW_7lMso3nUTDkzU32ionZ4fIxCPAgAEwa4l66BAK5R-qq_Ujy0GSbInVD-81NYEhBmTAv4GIO3Zhsz-SD-FhXxGhSwP4K0ngJaBqsL55NyrLLMx3Zp7Q', 'width': 4608}]"
71,Lowe Art Museum,ChIJa57Eef-32YgR6svQH2tC6as,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",181.0,4.6,"1301 Stanford Dr, Miami, FL 33146, United States",25.719375,-80.2756722,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105406403699511287450"">Maurizio Barioglio</a>'], 'photo_reference': 'CmRaAAAA4y3uCqDFVZlfLV2H_Fky6RWshoaHPOBDcn-KPpBAiXV-ctXRX3AZOVlqJTbhI98qRL099SED3cWO4U6eIwzCbvKHwjMsH714By56oCmsVfkAPE03jcv04ZWchgqxI2PZEhDPkpcZg6O1KcaOAT_kP0RTGhTpQMAjZKN8A6UYIH2HzXlwDhB9GQ', 'width': 4032}]"
333,Capt Mitchs Everglades private Airboat Tours,ChIJP-H06QVb2ogRjAOjNDXnNsY,"['travel_agency', 'point_of_interest', 'establishment']",179.0,4.6,"30999 Tamiami Trail E, Naples, FL 34114, United States",25.9156892,-81.37773229999998,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117654110767695259565"">Capt Mitchs Everglades private Airboat Tours</a>'], 'photo_reference': 'CmRaAAAAVPw1MLMDPROFiUBkli_jV6JBPHuRSu85p5mFqZZYiQBldcFmUc9nHwtGV3MFFdTUOuJXC4TtnPiC93X8Y8qscr0PIGrf7yiHoY6uyF2F-o4r0Io5bV3Cd4pRg8qM_1DQEhBEFU86Dn7XRZE5Z6M0c679GhRSJtI1FnDnQytVQVufcS8tWA2nzQ', 'width': 2048}]"
76,Phosphate Museum,ChIJuTllEUc73YgRbQqKs98g_7s,"['museum', 'point_of_interest', 'establishment']",179.0,4.6,"101 SE 1st St, Mulberry, FL 33860, United States",27.893705600000004,-81.97323329999998,"[{'height': 3864, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112368080990031905839"">Robert Fitterling, Jr.</a>'], 'photo_reference': 'CmRaAAAAxedGhey47Zx_K2fXa3mZMVp1bh9Gy10DL027m2BkNX30UIFHMcrilXG_0cHrJFk-H5Ii4ojgB9_wrQpWQcHJQmt9zRjWM-O4A0q4UTwhKhWkxeZODaLJwM1Cww1Bn7eEEhCO4wewKLmRq_RYXu2QAn3yGhTOKqMStVzFs3ra6o2lhD-VeqCCJQ', 'width': 5152}]"
294,1927 Historic Venice Train Depot,ChIJoTIjN65bw4gRDOEwKSfIDs8,"['museum', 'point_of_interest', 'establishment']",178.0,4.5,"303 E Venice Ave, Venice, FL 34285, United States",27.1001725,-82.4395177,"[{'height': 506, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110867578698081391941"">A Google User</a>'], 'photo_reference': 'CmRaAAAAU3Fd3hF0bVDFYJ8aYINAPL4d3Ice4iKjgp3zSvKm0fN3QqESlVM-lGJE616SWY27tbscAhSt_OJfP5Vn7uiQ_3JZApFL5qH3UeC12f2eEcU5snUHtXK9m5hBpOP_JWFLEhCxJeT_csLMwjuNqKQGOsYjGhQ9atmao7s1DO0hO5fiSoVSTeLzbw', 'width': 800}]"
332,Captiva Cruises,ChIJt473wug024gR81XTH4FDHfA,"['travel_agency', 'point_of_interest', 'establishment']",177.0,4.7,"11401 Andy Rosse Lane, Captiva, FL 33924, United States",26.5218461,-82.18919679999998,"[{'height': 1279, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104629447015702489541"">A Google User</a>'], 'photo_reference': 'CmRaAAAAAAD5CxZsrn1uH6C5OVLxYl6tYe_3R12YpOP3ykVqIfQ9AoW-Pjt-HqnTXnpPlpAx88oLVNlvL3pseEevqNlJu6XU6m3ROstzQzdOvMKeKyK-P545dMHMstnczYSn438eEhAs9TEoJZWPTewhsWYObopZGhS-bbWfRUElC4XyzbUpkitxMSQUjQ', 'width': 1920}]"
15,Cici and Hyatt Brown Museum of Art,ChIJF4181HbZ5ogRIH4o2QhYfhY,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",173.0,4.8,"352 S Nova Rd, Daytona Beach, FL 32114, United States",29.196918100000005,-81.03687149999998,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109171986926571519166"">Nick Berdeguez</a>'], 'photo_reference': 'CmRaAAAAr-efNJVs6aCFl0XfinP_m6mdUcDgroJKz4nABQMf2sMA4OrLuzx5_e_Etx1xfCyAyMsjWsdddF4m04xWqI82EIqOdUW_oSqyI2AW4nOVJ4zUb4ITxHhgOj8EzofqhhqqEhCT756c6xmG8BSTfT5pGzOcGhTj9NnnFC6vf34Gtuh1Rcyh7YXsNg', 'width': 4160}]"
394,Gorilla Falls Exploration Trail,ChIJ9RtJWo9-3YgRnLsy_Qrt9dY,"['tourist_attraction', 'point_of_interest', 'establishment']",172.0,4.6,"2901 W Osceola Pkwy, Orlando, FL 32830, United States",28.360316499999996,-81.59258990000001,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102408540261764221033"">Adam Gancarzcyk</a>'], 'photo_reference': 'CmRaAAAAAi-5ruEEyNn3q3NiWThyGczUOohWjt4LzoPNao-8IRI4gu_rt0oj5zaPWYVENCZOgqLTmZVSbEEmxFG3yICD1wgFJOCL9MDVcmwnYxhPQZ-V0F5dXTY0zixtNjEDFGsEEhDdibVRTle4PbkboExZhVEwGhRYvWJR06XPpkqlfu4fvTKO9jHK2w', 'width': 4608}]"
173,Destin History & Fishing Museum,ChIJG8YiuVFBkYgRGptlvE71dIw,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",170.0,4.6,"108 Stahlman Ave, Destin, FL 32541, United States",30.396009399999997,-86.5091705,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102999361679981324705"">Chris S.</a>'], 'photo_reference': 'CmRaAAAAnLA2kJIrqrmyyHqOG0FNZX9-sZ_hNMZNrJj0gcR4bvw7vK4Nbz8V8059rTrlCVSFCDBe6hgCTwHbiUft4cwNOBHfRp3N9FUp8Rj7t0uaS2JliKshZwwbCHRVvl1LGRbVEhCYZZKQamRXZ9mJv-YNPiftGhS9O_JdR5oROqKdykYdhQ0FYsLvlA', 'width': 4032}]"
338,Farmers Market,ChIJyRdC4jR_3YgR2SkMjg-Ffz0,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",169.0,4.5,"631 Sycamore St, Celebration, FL 34747, United States",28.318754300000002,-81.5407848,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117911351587345825974"">Albert Ma</a>'], 'photo_reference': 'CmRaAAAADsI1bF1ud7C1LxBedXBulanKVRDw7N9sUM2zfzGPmL8AcOi-1E7oN1Y-5r8SR9adrZ8agbWUyuOT8VK7-EaOemdx2tPnDsf7RH4RaJG5nWHTDQ9eRLe8zb5H4a9U6UEwEhCWK4Rda9RHPkp5CUltbeeuGhSLaCV_VPUlJKQq_lfdvJtDhdWVSA', 'width': 4032}]"
168,Cornell Fine Arts Museum,ChIJM3OuAQVw54gRP_c81gaeb5A,"['museum', 'point_of_interest', 'establishment']",167.0,4.6,"1000 Holt Ave, Winter Park, FL 32789, United States",28.5921326,-81.34620670000001,"[{'height': 534, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114566249050267325800"">Cornell Fine Arts Museum</a>'], 'photo_reference': 'CmRaAAAAJPrraxesUxp52ovkaIpA4IZF6FILOqY1JkQi_asGFPg4Qk1C6FuzNile0EUsRw-YW4iRVZbmH5cAXeWLfLjReH_Wih2NDz73-PEi29C5LK9JRcM4UKkeQWGsiQnG3FcZEhDmt8COSTAhrzAGypcDHfi5GhR1dE-2iRv87FoBZQ5DWLkCg903IA', 'width': 800}]"
88,Naples Depot Museum,ChIJfR-HaJzh2ogRzP_cgrT1c28,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",163.0,4.6,"1051 5th Ave S, Naples, FL 34102, United States",26.1425875,-81.7929523,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117432855462681611736"">Naples Depot Museum</a>'], 'photo_reference': 'CmRaAAAAKckpkyFf8gKHP8R3Qg6_MuTY4SxhwQmWsqpr5xFwuNeNcf-WKnV_TKtX5ITjngo08Vl-2DSzsld3On_BRYm_19PzajcevUApbSMrpy3mAhN1HzTz8F_N3S3F_1PKp6TPEhDPrCbIIMr40rgQbohchtx7GhSEyqFMj4H5ZxqVesI3lYqfN9YDhw', 'width': 969}]"
276,Stuart Heritage Museum,ChIJEfXan13d3ogRlDig9mREVKo,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",163.0,4.7,"161 SW Flagler Ave, Stuart, FL 34994, United States",27.2006561,-80.25594040000001,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114010341040705732131"">A Google User</a>'], 'photo_reference': 'CmRaAAAAn_TmEOcemIxSrsxyqpHStFyyDBPDryuNtAlVknLW8zdoI2JlBHGgTqqvM-WDaysDcQ9aPWHuVzAAjgXV5sf008bSv0yTzw9H7gao8L39PmKPQyf8MsLQGNBGGbPiRRd9EhCyOfT6xvZKErvHuaWpT8c4GhRJfpRIfS4PEXgB-yIYSCQSVwkA5A', 'width': 4032}]"
392,Ghost Tours of St. Augustine Inc.,ChIJ0d-oQr4n5IgRuf6Zwgm0gOg,"['travel_agency', 'point_of_interest', 'establishment']",162.0,3.9,"4 Granada St, St. Augustine, FL 32084, United States",29.891667100000003,-81.3146716,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116322615885705353315"">Luiz Dalpian</a>'], 'photo_reference': 'CmRaAAAA9iEWC975msD8bTqfCiEgOYWomw4mxiOGguWLLCX91VB07PRcEyh58cjgIsHL4kDy3VPe-o3hOvl0bEF8vMCikYcnfKl60ByaLk8958mq9Wb8EM_ftpQQdzCIPZcuU-d6EhABE14Lfbes0uEDYdFrW2xQGhT-3oWtGOyQyZoT9-Drymt5ZB9Mfg', 'width': 3024}]"
685,FishHawk Aquatic Club,ChIJD6yqhizTwogRJnmovCpRpDY,"['point_of_interest', 'establishment']",162.0,4.7,"6930 Osprey Ridge Dr, Lithia, FL 33547, United States",27.8395596,-82.21691440000001,"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110936196971032561413"">Pooja Apte</a>'], 'photo_reference': 'CmRaAAAAEsHJl3nXOwFBE5L5R1mKxTSi4GnVkC6yLUfvq9cu9ERINOasZRN8oZZZM74rOOdZbUCxSAo8mCeFrCnYzZ2vuuhIcnSiaBWuC50j15sWbg_AngSk1F6dJjCMCzJKt0soEhCmXDvgwBzNcU-zcvCS0xCUGhTs43zsxxNOyjpx3QMWMe72Au5Gjw', 'width': 2048}]"
600,Paynes Creek Historic State Park,ChIJK3Sl7xDh3IgRSr-YCnq4OCA,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",161.0,4.5,"888 Lake Branch Rd, Bowling Green, FL 33834, United States",27.6241357,-81.8086517,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100548435768283650076"">A Google User</a>'], 'photo_reference': 'CmRaAAAAsYRBtrmSqbdU5UQErl6iQkXgnK8-fCcbWyd6iBq59LP4MyOyNnRrXjHrppHEv6EKTBvpxyYAO15TocYF3JggdWgKmN9pdUZE02BR5jrXOS-l0llmB1nf63g7o2mz5wlBEhCAFUM297ptwMl3WoADoE5SGhTrXA-e_SwTzNLtW5sDuhdskLKOug', 'width': 2048}]"
13,Foosaner Art Museum,ChIJiWtHCiYQ3ogRcCCqLha1m_g,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",160.0,4.4,"1463 Highland Ave, Melbourne, FL 32935, United States",28.131168,-80.6272566,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102390210957463368533"">Bob Brown</a>'], 'photo_reference': 'CmRaAAAAsHYHv7TuhsKX87JFBHpdVw_AfdUYlfNlY3n7BB9e4qFiwerO_uLJ6T8akFbpGQF-e8BFaOdaPDdtbqMOZlWcRukrV2bzkBdn1FiGx9Rx7Gw00uwgFVP3KUDZ51SmP0HgEhAD4IScxr_Jw5m1kavOCoIpGhQK9NZuBMH_Nngzo70-MD55pqLG3w', 'width': 4608}]"
208,Imogene Theater,ChIJLziku6TlkIgRmczCUEmq1Fo,"['point_of_interest', 'establishment']",156.0,4.7,"6866 Caroline St, Milton, FL 32570, United States",30.62306599999999,-87.0365865,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115202710107186261538"">Robert Wright</a>'], 'photo_reference': 'CmRaAAAA7COcKQfjatQDP4G4MO_bnR51mr8W42oVNhUg5cCCAVu_pMJ8UBjOepO444EgAEPqajEzZqtsKkppBQi0KtjZU3x82H5KaewFgW7fi6tQF08b8DLv6euFMhyGogro18E6EhBkCDfnoULevrSwtwoXON9jGhS4H3fuHF5xqomfnukN6JqLz82UYw', 'width': 4608}]"
599,Nancy Forrester's Secret Garden,ChIJKZf3_cG20YgRQPZuGolqC7g,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",156.0,4.6,"518 Elizabeth St, Key West, FL 33040, United States",24.556753,-81.800198,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108919530460330194318"">Michael Kelly</a>'], 'photo_reference': 'CmRaAAAAAySRp3i6sAs7nymjU8f__FKBInUYRYtasKxKgcQ76V2NC_UY1Wwjg-6lg3jn_JdqTKQiLYuZx5-wsIwpT4p9fD_8j9hF8DjeWQ1DNZzaV6b5MkeRo5xLAbzGxPSuZHIyEhApYTMuIBBQnzKg7LF1sm3tGhQeA7nucZ_jsu1QitDIYTwDS4KjmQ', 'width': 1080}]"
